Region,Category,Country,Group,Summary,TSC,Date,Type
AM,,United States,Deskside,Transferring date from a client's computer to a JLL computer ,Y,16-11-2022,Incident
AM,,United States,Deskside,Reported Issue - Application - Zoom - Actioned ,Y,18-11-2022,Incident
AM,Network,United States,Deskside,Internet - Network connectivity issues Tampa ,Y,05-12-2022,Incident
AM,,United States,Deskside,Fiery Driver - Pop-up,Y,10-11-2022,Incident
AM,Email,Canada,Deskside,Email - Other reported,Y,17-11-2022,Incident
AM,,United States,Deskside,Adobe Acrobat Pro - ,Y,10-11-2022,Incident
AM,Printer,United States,Deskside,Hardware Issue - Printer,Y,18-11-2022,Incident
AM,Active Directory,United States,Deskside,Reported Issue - Application - Tableau (Global),Y,11-11-2022,Incident
AM,Laptop,United States,Deskside,URGENT - Hardware Issue - Laptop Performance,Y,14-11-2022,Incident
AM,Laptop,United States,Deskside,Security - Assistance on Jaime.Aguilar's laptop.,Y,23-11-2022,Incident
AM,,United States,Deskside,Adobe Acrobat Pro sign issue ,Y,17-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,18-11-2022,Incident
AM,Windows / OS,Canada,Deskside,Software -  How to shrink  the size of a recording.,Y,11-11-2022,Incident
AM,M365,United States,Deskside,JLL Teams Audio issue,Y,14-11-2022,Incident
AM,,United States,Deskside,Excel - Freezen,Y,11-11-2022,Incident
AM,,United States,Deskside,Outlook - Application not connecting to the server. ,Y,11-11-2022,Incident
AM,,United States,Deskside,Software - Admin credentials needed to install applications,Y,15-11-2022,Incident
AM,Access,United States,Deskside,RSTUDIO / STATA - Access request,Y,11-11-2022,Incident
AM,Network,United States,Deskside,Network Drive - Other Issue,Y,10-11-2022,Incident
AM,M365,United States,Deskside,Reported Issue - Application - Microsoft Teams - IM/Chat/Desktop Client Function,Y,11-11-2022,Incident
AM,Network,United States,Deskside,Internet - Network connectivity issues - Urgent,Y,10-11-2022,Incident
AM,Network,United States,Deskside,Network Account - Issues to setup the JLL Google Account,Y,15-11-2022,Incident
AM,Windows / OS,United States,Deskside,Local Admin Rights - Unable to install applications,Y,09-11-2022,Incident
AM,Laptop,United States,Deskside,Software Issue - Laptop,Y,10-11-2022,Incident
AM,,United States,Deskside,Adobe Acrobat Pro - Installation Request.,Y,10-11-2022,Incident
AM,Okta,Costa Rica,Deskside,App - Okta -  issues,Y,02-12-2022,Incident
AP,Laptop,Australia,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,09-11-2022,Incident
AM,Laptop,United States,Deskside,Sadhana Bandakunta- Laptop not working,Y,25-11-2022,Incident
AM,Windows / OS,United States,Deskside,Windows - Clock issues ,Y,11-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop battery issues,Y,14-11-2022,Incident
AM,Laptop,United States,Deskside,Windows 10 - Laptop Issues.,Y,18-11-2022,Incident
AP,Printer,Australia,Deskside,Reported Issue - Hardware - Printer,Y,14-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop battery issues,Y,11-11-2022,Incident
AP,,Australia,Deskside,Application Issue - Adobe Acrobat or Nitro PDF,Y,17-11-2022,Incident
AP,Printer,Australia,Deskside,Hardware Issue - Printer,Y,10-11-2022,Incident
AP,Windows / OS,Australia,Deskside,Windows 10 Issues - Driver Update,Y,11-11-2022,Incident
AP,,Australia,Deskside,Application Issue - Adobe Acrobat or Nitro PDF,Y,10-11-2022,Incident
AP,M365,Singapore,Deskside,MS Teams unable to share PPT to the VCmeeting,Y,16-11-2022,Incident
AM,,India,Deskside,Christy Thomas - TSC please assign to relevant desk side for action,Y,18-11-2022,Incident
AM,Windows / OS,India,Deskside,TSC please assign to relevant desk side for action,Y,28-11-2022,Incident
AP,,Australia,Deskside,Reported Issue - Office Technology,Y,14-11-2022,Incident
AP,Windows / OS,Hong Kong,Deskside,AutoCAD and ghost touch issue,Y,27-11-2022,Incident
EMEA,Laptop,United Kingdom,Deskside,Hardware Issue - Laptop Screen Damaged,Y,30-11-2022,Incident
AP,,China,Deskside,Chrome - Translate Malfunction and Mouse issue,Y,14-11-2022,Incident
EMEA,,Germany,Deskside,Reported Issue - Other / Miscellaneous,Y,21-11-2022,Incident
AP,M365,Hong Kong,Deskside,Resolved - Unable add teams meeting in outlook,Y,10-11-2022,Incident
EMEA,Mobile Device,Italy,Deskside,*** VIP ***Reported Issue - Hardware - Smartphone_Mobile,Y,14-11-2022,Incident
EMEA,Email,Germany,Deskside,Email - Issue sending or receiving reported,Y,16-11-2022,Incident
EMEA,Laptop,France,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,26-12-2022,Incident
AP,,China,Deskside,APAC - Frequent Lock Out,Y,14-11-2022,Incident
EMEA,Laptop,Germany,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,24-11-2022,Incident
EMEA,,United Kingdom,Deskside,Reported Issue - Application - ,Y,25-11-2022,Incident
EMEA,,South Africa,Deskside,Reported Issue - Other / Miscellaneous,Y,14-11-2022,Incident
AP,Active Directory,China,Deskside,Frequent account lockouts - Cherrie.Wang,Y,14-11-2022,Incident
AP,Network,India,Deskside,Network Issues,Y,16-11-2022,Incident
EMEA,Laptop,Switzerland,Deskside,Hardware Issue - Laptop,Y,02-12-2022,Incident
EMEA,Laptop,United Kingdom,Deskside,Hardware Issue - Laptop BT Dongle issue,Y,11-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop crashing/not reacting ,Y,18-11-2022,Incident
EMEA,Laptop,United Kingdom,Deskside,Hardware Issue - Laptop - Headphone issue,Y,10-11-2022,Incident
AM,Access,United States,Deskside,BAC - Outlook - Cannot access from computer & phone,Y,10-11-2022,Incident
EMEA,Windows / OS,Saudi Arabia,Deskside,Reported Issue - Other / Miscellaneous,Y,10-11-2022,Incident
AM,Windows / OS,United States,Deskside,Windows 10 -  Error message,Y,11-11-2022,Incident
AM,Network,United States,Deskside,Network Drive - Resolving issues with drives,Y,15-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Performance,Y,18-11-2022,Incident
AM,Access,United States,Deskside,Benjamin Norgle-Bluebeam  -  Access issues,Y,11-11-2022,Incident
EMEA,Email,Germany,Deskside,Email - Issue sending or receiving reported,Y,08-12-2022,Incident
AM,Laptop,United States,Deskside,BAC Hardware Issue - Laptop Performance,Y,22-11-2022,Incident
EMEA,Access,United Kingdom,Deskside,Hardware Issue - Accessories,Y,10-11-2022,Incident
AM,Laptop,United States,Deskside,HARD DOWN Hardware Issue - Laptop Not starting,Y,11-11-2022,Incident
AM,Network,United States,Deskside,Network issues - VPN - Connectivity,Y,15-11-2022,Incident
AM,,Canada,Deskside,Acrobat Standard DC - Unable to use it,Y,14-11-2022,Incident
AM,M365,United States,Deskside,Microsoft Teams - Slowness / Performance,Y,18-11-2022,Incident
EMEA,Windows / OS,Poland,Deskside,Reported Issue - Office Technology,Y,11-11-2022,Incident
AM,,United States,Deskside,Software - PDF files are defaulting to Chrome even though Adobe Acrobat is listed as the default app to open .pdf files,Y,11-11-2022,Incident
AM,,United States,Deskside,Local Admin Rights - Unable to install applications,Y,11-11-2022,Incident
EMEA,Laptop,Egypt,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,10-11-2022,Incident
AM,Laptop,United States,Deskside,Hardawe  Issue - Laptop Cisco Anyconnect Causing Hard Drive Failure - Actioned Pending Closure. ,Y,14-11-2022,Incident
AM,Active Directory,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,15-11-2022,Incident
AM,Printer,United States,Deskside,Danny Murtaugh - Reported Issue - Hardware - Printer,Y,15-11-2022,Incident
AM,Windows / OS,United States,Deskside,Admin Rights - Set PDF,Y,07-12-2022,Incident
AM,M365,United States,Deskside,Microsoft Teams - Audio issues,Y,11-11-2022,Incident
AM,Printer,United States,Deskside,Hardware - Assistance needed to install home printer,Y,14-11-2022,Incident
AM,Laptop,United States,Deskside,Laptop - Firey Driver ,Y,26-11-2022,Incident
AM,Laptop,United States,Deskside,Hardaware Issue - Laptop,Y,22-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Desktop background updates,Y,21-11-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Performance/Memory Issue,Y,17-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Mouse,Y,10-11-2022,Incident
AM,Windows / OS,United States,Deskside,JLL Windows 10 repetetive issues - Blue Screen (BSOD),Y,14-11-2022,Incident
AM,,United States,Deskside,"Software - Admin credentials needed to download ""IBM Cognos Office Reporting TM1"" for PAX",Y,14-11-2022,Incident
AM,Laptop,Canada,Deskside,Hardware Issue - Laptop,Y,15-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,14-11-2022,Incident
AM,M365,United States,Deskside,Microsoft Project - Admin credentials needed to install software,Y,16-11-2022,Incident
AM,,United States,Deskside,JLL  Excel  auto save issues,Y,18-11-2022,Incident
AM,Windows / OS,United States,Deskside,Software - Admin rights needed to install Jabra Direct,Y,16-11-2022,Incident
AM,Network,United States,Deskside,Network Account - Off Network Computer Login Issue,Y,10-11-2022,Incident
EMEA,,Germany,Deskside,Reported Issue - Application - Argo.Web,Y,24-11-2022,Incident
AM,,United States,Deskside,URGENT!!! - Application Issue - Adobe Acrobat Reader - Unable to save PDF as Excel files ,Y,11-11-2022,Incident
EMEA,,Saudi Arabia,Deskside,Reported Issue - Other / Miscellaneous,Y,21-11-2022,Incident
AM,Network,Canada,Deskside,Network Account - Off Network Computer Login Issue,Y,10-11-2022,Incident
AP,Windows / OS,India,Deskside,Application Issues,Y,11-11-2022,Incident
AM,Laptop,United States,Deskside,HARD DOWN - Laptop_Desktop Issue  sertag 8KDX173,Y,24-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Performance,Y,15-11-2022,Incident
AM,Active Directory,United States,Deskside,Software (Maxon)  -  Unable to update it / Admin rights required,Y,14-11-2022,Incident
AM,,United States,Deskside,JLL Admin rights - Project Online Assistance,Y,14-11-2022,Incident
AM,Printer,United States,Deskside,Not detecting Printer to scan,Y,17-11-2022,Incident
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,22-11-2022,Incident
EMEA,,United Kingdom,Deskside,Reported Issue - Other / Miscellaneous,Y,09-12-2022,Incident
AM,Password,United States,Deskside,JLL Account - Password reset issues,Y,10-11-2022,Incident
AM,Windows / OS,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,14-11-2022,Incident
AM,,Canada,Deskside,Outlook - Security Alert message,Y,14-11-2022,Incident
AM,Hardware,United States,Deskside,Hardware Issue - Monitor,Y,11-11-2022,Incident
AM,,United States,Deskside,Application Issue - Adobe Acrobat or Nitro PDF,Y,16-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Wallpaper Settings,Y,11-11-2022,Incident
AM,,United States,Deskside,In Design - Application is not opening,Y,11-11-2022,Incident
AM,Printer,United States,Deskside,Hardware Issue - Printer,Y,11-11-2022,Incident
AM,Laptop,United States,Deskside,Hardware Issue - Laptop: suddenly restarts without warning or cause,Y,24-11-2022,Incident
AM,,United States,Deskside,JLL  Adobe Acrobat Pro Login error,Y,22-11-2022,Incident
AM,Laptop,Canada,Deskside,Hardware Issue - Laptop,Y,21-12-2022,Incident
AM,,United States,Deskside,JLL One note - Shared note is not opening  on mac device,Y,07-12-2022,Incident
AM,Laptop,United States,Deskside,JLL Hardware Issue - Laptop Performance issue,Y,14-11-2022,Incident
AM,Email,United States,Deskside,Email - Issue sending or receiving reported,Y,16-11-2022,Incident
AM,Email,United States,Deskside,Reported Issue - Application - Outlook (desktop),Y,14-11-2022,Incident
AM,Windows / OS,United States,Deskside,Word Issues - MergeFormat?,Y,21-11-2022,Incident
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,14-11-2022,Incident
AM,,United States,Deskside,Adobe Standard DC -  Installation on a new computer,Y,14-11-2022,Incident
AM,,United States,Deskside,Software install    [ ref:_00D409ovR._5008Z234s0v:ref ],Y,14-11-2022,Incident
AP,Laptop,Australia,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,13-11-2022,Incident
AM,,United States,Deskside,Issue - Local Admin Credentials,Y,14-11-2022,Incident
AP,Windows / OS,Australia,Deskside,Reported Issue - Other / Miscellaneous,Y,13-11-2022,Incident
AP,Windows / OS,Singapore,Deskside,Error,Y,13-11-2022,Incident
AP,M365,Hong Kong,Deskside,Application Issue - RE: Microsoft Teams problem,Y,20-11-2022,Incident
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop 11-10 update for 11//11,Y,18-11-2022,Incident
AM,,United States,Deskside,JLL Admin Rights Jabra software update.,Y,14-11-2022,Incident
AP,Active Directory,Hong Kong,Deskside,Frequent Lock Out,Y,27-11-2022,Incident
AP,,Hong Kong,Deskside,Application Issue - Unicorn [Victor],Y,10-11-2022,Incident
AP,Windows / OS,Hong Kong,Deskside,Application Issue - Video Inserting Issue [Solved],Y,16-11-2022,Incident
AP,Laptop,Australia,Deskside,Network Issues - laptop not connecting to wifi connection,Y,27-11-2022,Incident
AP,M365,China,Deskside,Application Issue - Office license,Y,11-11-2022,Incident
EMEA,,Poland,Deskside,Reported Issue - Other / Miscellaneous,Y,09-12-2022,Incident
AP,Laptop,India,Deskside,Today (04-Nov-2022) is my last working day with JLL and I have some personal data with in JLL laptop,Y,14-11-2022,Incident
AP,Windows / OS,China,Deskside,Peoplesoft Finance Login Issue,Y,29-11-2022,Incident
EMEA,Printer,United Kingdom,Deskside,Hardware Issue - Printer,Y,11-11-2022,Incident
AP,,Hong Kong,Deskside,Resolved - Unicorn Database Issue,Y,11-11-2022,Incident
AP,Windows / OS,Hong Kong,Deskside,Request a new mouse and adapter  (Ryan Li),Y,23-11-2022,Incident
AP,M365,India,Deskside,Application Issues,Y,21-11-2022,Incident
AP,Windows / OS,Australia,Deskside,Configuration  - Admin approval for .exe install,Y,13-11-2022,Incident
AP,Printer,Indonesia,Deskside,APAC - YSoft -Printer Unable to sending mail,Y,14-11-2022,Incident
AP,Laptop,China,Deskside,Laptop Battery issue,Y,14-11-2022,Incident
EMEA,,Egypt,Deskside,Reported Issue - Application - Workday,Y,11-11-2022,Incident
AP,Laptop,Malaysia,Deskside,My Laptop Sound is not working,Y,14-11-2022,Incident
EMEA,Laptop,United Kingdom,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,14-11-2022,Incident
EMEA,Laptop,United Kingdom,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,25-11-2022,Incident
AP,Windows / OS,India,Deskside,Application Configuration,Y,11-11-2022,Incident
EMEA,Laptop,Germany,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,18-11-2022,Incident
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,14-11-2022,Incident
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop,Y,14-11-2022,Incident
AM,Network,United States,Deskside,Alexander Triplet - HARD DOWN - Network issues - VPN - Connectivity,Y,14-11-2022,Incident
AM,M365,United States,Deskside,Reported Issue - Application - Microsoft Project,Y,24-11-2022,Incident
AM,Windows / OS,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,14-11-2022,Incident
AM,Laptop,Mexico,Deskside,Hardware Issue - Laptop,Y,15-11-2022,Incident
EMEA,,United Arab Emirates,Deskside,Reported Issue - Other / Miscellaneous,Y,14-11-2022,Incident
AM,Laptop,United States,Deskside,Reported Issue - Hardware - Laptop_Desktop 6DTBYD3 ,Y,25-11-2022,Incident
AM,Laptop,United States,Deskside,Joanna Verdi - Hardware Issue - Laptop,Y,25-11-2022,Incident
AM,Laptop,United States,Deskside,Jace Lothes - Reported Issue - Software - Laptop_Desktop,Y,14-11-2022,Incident
AM,,United States,Deskside,Application Issue - Adobe Acrobat Standard DC,Y,22-11-2022,Incident
AM,Windows / OS,Canada,Deskside,Reported Issue - Application - Windows 10,Y,21-11-2022,Incident
AM,,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,16-11-2022,Incident
AM,Laptop,United States,Deskside,"URGENT!!! Hardware Issue - Laptop Not starting -----""The computer is locked to a security breach virus""",Y,21-11-2022,Incident
AM,Windows / OS,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,14-11-2022,Incident
AM,,United States,Deskside,IMAGED/REDEPLOY Permanent Replacement Dell Latitude 7410 ST: 9L5VWD3 for Todd Earle; Reported Issue - Other / Miscellaneous,Y,20-01-2023,Incident
AM,Windows / OS,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,24-11-2022,Incident
EMEA,Windows / OS,Italy,Deskside,Reported Issue - Application - Nitro Pro (EMEA),Y,14-11-2022,Incident
AM,,United States,Deskside, JLL Adobe Acrobat license expired error - repetitive issue,Y,14-11-2022,Incident
AM,Access,United States,Deskside,BAC - OVLA - Access Issues,Y,16-11-2022,Incident
AM,,Canada,Deskside,Reported Issue - Security - Other,Y,16-11-2022,Incident
AM,Hardware,United States,Deskside,Reported Issue - Hardware - Docking_Station,Y,14-11-2022,Incident
AM,Email,United States,Deskside,Reported Issue - Application - Outlook (desktop),Y,15-11-2022,Incident
AM,,United States,Deskside,Reported Issue - Application - Alteryx,Y,21-11-2022,Incident
AM,Network,United States,Deskside,HARD DOWN- Network connectivity issues,Y,11-11-2022,Incident
AM,Windows / OS,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,18-11-2022,Incident
AM,Active Directory,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,14-11-2022,Incident
EMEA,Laptop,United Kingdom,Deskside,Reported Issue - Hardware - Laptop_Desktop - CS0613129,Y,08-02-2023,Incident
