num,ptio,summ,notes,Cleaned_Column
INC0146342,2 - High,Critical ALERT:  A Microsoft IIS component  on DC01PCTXS02 is in a current state of: Down,"Application: Microsoft IIS 

Application Component: Application Pools(Up), Sites(Up), Site Bindings Monitor(Up), Worker Process Statistic Monitor (Citrix Configuration Api)(Up), Worker Process Statistic Monitor (Citrix Delivery Services Authentication)(Up), Worker Process Statistic Monitor (Citrix Delivery Services Resources)(Up), Worker Process Statistic Monitor (Citrix Receiver for Web)(Up), Worker Process Statistic Monitor (DefaultAppPool)(Up), Total Connection Attempts(Up), Total Logon Attempts(Up), Current Connections(Up), Current Anonymous users(Up), Current NonAnonymous Users(Up), Total Connection Attempts (Default Web Site)(Up), Total Logon Attempts (Default Web Site)(Up), Current Connections (Default Web Site)(Up), Current Anonymous users (Default Web Site)(Up), Current NonAnonymous Users (Default Web Site)(Up), Total Bytes Received (Default Web Site)(Up), Total Bytes Sent (Default Web Site)(Up), Total Bytes Transferred (Default Web Site)(Up), HTTPS Bindings Monitor (Default Web Site)(Up), SSL Certificate Monitor (Default Web Site)(Up), Site Directory Info Monitor (Default Web Site)(Up), Site Log Directory Monitor (Default Web Site)(Up), Windows Process Activation Service(Up), World Wide Web Publishing Service(Up), Application Host Helper Service(Up), IIS Event Log Monitor(Up), Current File Cache Memory Usage(Up), Output Cache Current Memory Usage(Up), File Cache Hits %(Up), Kernel: URI Cache Hits %(Up), Metadata Cache Hits %(Up), Output Cache Current Hits %(Up), URI Cache Hits %(Up), Active Requests (Citrix Configuration Api)(Up), Active Requests (DefaultAppPool)(Up), Active Requests (Citrix Receiver for Web)(Up), Active Requests (Citrix Delivery Services Resources)(Up), Active Requests (Citrix Delivery Services Authentication)(Up), Requests / Sec (Citrix Delivery Services Authentication)(Up), Requests / Sec (Citrix Delivery Services Resources)(Up), Requests / Sec (Citrix Receiver for Web)(Up), Requests / Sec (DefaultAppPool)(Up), Requests / Sec (Citrix Configuration Api)(Up), Active Threads Count (Citrix Configuration Api)(Up), Active Threads Count (DefaultAppPool)(Up), Active Threads Count (Citrix Receiver for Web)(Up), Active Threads Count (Citrix Delivery Services Resources)(Up), Active Threads Count (Citrix Delivery Services Authentication)(Up), Current Worker Processes (Citrix Delivery Services Authentication)(Up), Current Worker Processes (Citrix Delivery Services Resources)(Up), Current Worker Processes (Citrix Receiver for Web)(Up), Current Worker Processes (DefaultAppPool)(Up), Current Worker Processes (Citrix Configuration Api)(Up), Recent Worker Process Failures (Citrix Configuration Api)(Up), Recent Worker Process Failures (DefaultAppPool)(Up), Recent Worker Process Failures (Citrix Receiver for Web)(Up), Recent Worker Process Failures (Citrix Delivery Services Resources)(Up), Recent Worker Process Failures (Citrix Delivery Services Authentication)(Up), Total Application Pool Recycles (Citrix Delivery Services Authentication)(Up), Total Application Pool Recycles (Citrix Delivery Services Resources)(Up), Total Application Pool Recycles (Citrix Receiver for Web)(Up), Total Application Pool Recycles (DefaultAppPool)(Up), Total Application Pool Recycles (Citrix Configuration Api)(Up), Total Worker Process Failures (Citrix Configuration Api)(Up), Total Worker Process Failures (DefaultAppPool)(Up), Total Worker Process Failures (Citrix Receiver for Web)(Up), Total Worker Process Failures (Citrix Delivery Services Resources)(Up), Total Worker Process Failures (Citrix Delivery Services Authentication)(Up), Total Worker Process Ping Failures (Citrix Delivery Services Authentication)(Up), Total Worker Process Ping Failures (Citrix Delivery Services Resources)(Up), Total Worker Process Ping Failures (Citrix Receiver for Web)(Up), Total Worker Process Ping Failures (DefaultAppPool)(Up), Total Worker Process Ping Failures (Citrix Configuration Api)(Up), Total Worker Process Shutdown Failures (Citrix Configuration Api)(Up), Total Worker Process Shutdown Failures (DefaultAppPool)(Up), Total Worker Process Shutdown Failures (Citrix Receiver for Web)(Up), Total Worker Process Shutdown Failures (Citrix Delivery Services Resources)(Up), Total Worker Process Shutdown Failures (Citrix Delivery Services Authentication)(Up), Total Worker Process Startup Failures (Citrix Delivery Services Authentication)(Up), Total Worker Process Startup Failures (Citrix Delivery Services Resources)(Up), Total Worker Process Startup Failures (Citrix Receiver for Web)(Up), Total Worker Process Startup Failures (DefaultAppPool)(Up), Total Worker Process Startup Failures (Citrix Configuration Api)(Up), Current File Cache Memory Usage (Citrix Configuration Api)(Up), Current File Cache Memory Usage (DefaultAppPool)(Up), Current File Cache Memory Usage (Citrix Receiver for Web)(Up), Current File Cache Memory Usage (Citrix Delivery Services Resources)(Up), Current File Cache Memory Usage (Citrix Delivery Services Authentication)(Up), Maximum File Cache Memory Usage (Citrix Delivery Services Authentication)(Up), Maximum File Cache Memory Usage (Citrix Delivery Services Resources)(Up), Maximum File Cache Memory Usage (Citrix Receiver for Web)(Up), Maximum File Cache Memory Usage (DefaultAppPool)(Up), Maximum File Cache Memory Usage (Citrix Configuration Api)(Up), Output Cache Current Memory Usage (Citrix Configuration Api)(Up), Output Cache Current Memory Usage (DefaultAppPool)(Up), Output Cache Current Memory Usage (Citrix Receiver for Web)(Up), Output Cache Current Memory Usage (Citrix Delivery Services Resources)(Up), Output Cache Current Memory Usage (Citrix Delivery Services Authentication)(Up), File Cache Hits (Citrix Delivery Services Authentication)(Up), File Cache Hits (Citrix Delivery Services Resources)(Up), File Cache Hits (Citrix Receiver for Web)(Up), File Cache Hits (DefaultAppPool)(Up), File Cache Hits (Citrix Configuration Api)(Up), File Cache Misses (Citrix Configuration Api)(Up), File Cache Misses (DefaultAppPool)(Up), File Cache Misses (Citrix Receiver for Web)(Up), File Cache Misses (Citrix Delivery Services Resources)(Up), File Cache Misses (Citrix Delivery Services Authentication)(Up), Metadata Cache Hits (Citrix Delivery Services Authentication)(Up), Metadata Cache Hits (Citrix Delivery Services Resources)(Up), Metadata Cache Hits (Citrix Receiver for Web)(Up), Metadata Cache Hits (DefaultAppPool)(Up), Metadata Cache Hits (Citrix Configuration Api)(Up), Metadata Cache Misses (Citrix Configuration Api)(Up), Metadata Cache Misses (DefaultAppPool)(Up), Metadata Cache Misses (Citrix Receiver for Web)(Up), Metadata Cache Misses (Citrix Delivery Services Resources)(Up), Metadata Cache Misses (Citrix Delivery Services Authentication)(Up), Output Cache Total Hits (Citrix Delivery Services Authentication)(Up), Output Cache Total Hits (Citrix Delivery Services Resources)(Up), Output Cache Total Hits (Citrix Receiver for Web)(Up), Output Cache Total Hits (DefaultAppPool)(Up), Output Cache Total Hits (Citrix Configuration Api)(Up), Output Cache Total Misses (Citrix Configuration Api)(Up), Output Cache Total Misses (DefaultAppPool)(Up), Output Cache Total Misses (Citrix Receiver for Web)(Up), Output Cache Total Misses (Citrix Delivery Services Resources)(Up), Output Cache Total Misses (Citrix Delivery Services Authentication)(Up), URI Cache Hits (Citrix Delivery Services Authentication)(Up), URI Cache Hits (Citrix Delivery Services Resources)(Up), URI Cache Hits (Citrix Receiver for Web)(Up), URI Cache Hits (DefaultAppPool)(Up), URI Cache Hits (Citrix Configuration Api)(Up), URI Cache Misses (Citrix Configuration Api)(Up), URI Cache Misses (DefaultAppPool)(Up), URI Cache Misses (Citrix Receiver for Web)(Up), URI Cache Misses (Citrix Delivery Services Resources)(Up), URI Cache Misses (Citrix Delivery Services Authentication)(Up), Total Method Requests (Default Web Site)(Up), Delete Requests (Default Web Site)(Up), Get Requests (Default Web Site)(Up), Head Requests (Default Web Site)(Up), CGI Requests (Default Web Site)(Up), ISAPI Extension Requests (Default Web Site)(Up), Put Requests (Default Web Site)(Up), Post Requests (Default Web Site)(Up), Files Received (Default Web Site)(Up), Files Sent (Default Web Site)(Up), Files Transferred (Default Web Site)(Up), Locked Errors (Default Web Site)(Up), Not Found Errors (Default Web Site)(Up), Request Execution Time(Up), Request Wait Time(Up), Requests Queued(Up), Requests Rejected(Up) 

Application State: Up

Node: DC01PCTXS02

Node Description: Windows 2019 Server

IP Address: 10.50.110.236
",critical alert  a microsoft iis component  on  is in a current state of down
INC0146346,2 - High,Critical ALERT:  A JDE_Webserver_services component  on GJDEWEB05 is in a current state of: Critical,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.",critical alert  a jde_webserver_services component  on  is in a current state of critical
INC0146354,3 - Moderate,Alert: Memory Utilization on aus-ldap02.tcmis.com is in Critical,We have more free memory in the server,alert memory utilization on  is in critical
INC0146355,2 - High,Alert: Memory Utilization on wdiprd-cml01.haasgroupintl.com is in Critical,,alert memory utilization on  is in critical
INC0146368,2 - High,Alert: CPU Utilization in GJDEWEB05 is Critical	,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.",alert cpu utilization in  is critical	
INC0146371,3 - Moderate,Warning Alert: Memory Utilization on GBVVSCL2 is : 96 %,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",warning alert memory utilization on  is   
INC0146428,2 - High,Critical ALERT:  A Microsoft IIS component  on DC01PCTXS02 is in a current state of: Down,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",critical alert  a microsoft iis component  on  is in a current state of down
INC0146434,3 - Moderate,Alert: Memory Utilization on tcmprd-ws02.tcmis.com is warning,Now the utilization is normal. Reset email generated. ,alert memory utilization on  is warning
INC0146437,2 - High,Critical ALERT:  A GEAC - Print queue monitoring component  on GBSVSFM0 is in a current state of: Critical,User confirmed as issue solved.,critical alert  a geac  print queue monitoring component  on  is in a current state of critical
INC0146446,2 - High,Alert: CPU Utilization on AUS-NETMON is Critical	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",alert cpu utilization on ausnetmon is critical	
INC0146451,2 - High,TIER 1 - CRITICAL ALERT: CA-MIS-4351-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,tier   critical alert  is down
INC0146454,3 - Moderate,Alert: CPU Utilization in GJDEWEB06 is Warning	,"Web instances are working fine and CPU utilization is normal after restart .
QC passed successfully. I am resolving the incident now.
Please reopen the incident if further assistance is needed.",alert cpu utilization in  is warning	
INC0146456,2 - High,TIER 1 - CRITICAL ALERT: WAN Interface Unreachable on CA-MIS-4351-R01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,tier   critical alert wan interface unreachable on 
INC0146457,2 - High,TIER 1 - CRITICAL ALERT: Interface Down on CA-MIS-2960X-CSW-S01.wescoaircraft.com,Alert reset - issue detected as resolved by Orion.,tier   critical alert interface down on 
INC0146462,2 - High,ALERT:  A Baseline _Linux component  on rac3894.dc.interfast.ca is  Down,Now the application is up and running. Hence we are closing this ticket,alert  a baseline _linux component  on  is  down
INC0146465,2 - High,Critical ALERT:  A Microsoft IIS component  on G-MOVEITT1 is in a current state of: Down,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",critical alert  a microsoft iis component  on  is in a current state of down
INC0146469,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",alert cpu utilization on  is warning	
INC0146472,2 - High,Critical ALERT:  A monitoringhost component  on AUS-BIPRD-PUB02 is in a current state of: Down,Microsoft monitoring Host is running fine,critical alert  a monitoringhost component  on  is in a current state of down
INC0146473,4 - Low,ALERT: DISK SPACE on CAMI-SRVR01-C:\ Label: FC3DFE98 has currently 7 % is available,"Alert reset - issue detected as resolved by Orion
Orion Alert Details
",alert disk space on  label  has currently   is available
INC0146498,2 - High,Critical ALERT:  A TCMIS services 2.0 component  on tcmprd-ws04.tcmis.com is Down,We have restarted the application. It is up now.,critical alert  a tcmis services  component  on  is down
INC0146499,2 - High,ALERT:  A M5 Monitoring Tomcat component  on tcmprd-ws04.tcmis.com is Down,We have restarted the application. It is up now.,alert  a  monitoring tomcat component  on  is down
INC0146501,2 - High,ALERT:  A M5 Monitoring Tomcat component  on tcmprd-ws05.tcmis.com is Down,We have restarted the application. It is up now.,alert  a  monitoring tomcat component  on  is down
INC0146503,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",alert cpu utilization on  is warning	
INC0146504,2 - High,Critical ALERT:  A TCMIS services 2.0 component  on tcmprd-ws05.tcmis.com is Down,We have restarted the application. It is up now.,critical alert  a tcmis services  component  on  is down
INC0146509,2 - High,Alert: CPU Utilization on AUS-NETMON is Critical	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",alert cpu utilization on ausnetmon is critical	
INC0146517,3 - Moderate,Alert: Memory Utilization on tcmprd-haasr02.tcmis.com is warning,Now the utilization is normal. Reset email generated.,alert memory utilization on  is warning
INC0146526,2 - High,Alert: CPU Utilization on PAJO-DC01 is Critical	,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",alert cpu utilization on  is critical	
INC0146527,2 - High,Critical ALERT:  A Microsoft IIS component  on GBLVSWW6 is in a current state of: Down,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",critical alert  a microsoft iis component  on  is in a current state of down
INC0146531,2 - High,TIER 2 - Non-Critical Device Down: PL-WROD-4431-R02.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,tier   noncritical device down  is down
INC0146542,2 - High,Critical ALERT:  A Microsoft IIS component  on G-SCCM01 is in a current state of: Down,"Alert reset - issue detected as resolved by Orion
Orion Alert Details",critical alert  a microsoft iis component  on  is in a current state of down
INC0146546,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"
                               Utilization is back to normal.
                               Hence, closing this ticket.",alert cpu utilization on  is warning	
INC0146548,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"
                               Utilization is back to normal.
                               Hence, closing this ticket.",alert cpu utilization on  is warning	
INC0146549,2 - High,Alert: Memory Utilization on tcmprd-ws02.tcmis.com is in Critical,Now the utilization is normal. Reset email generated. ,alert memory utilization on  is in critical
INC0146550,3 - Moderate,Network Device _Memory utilization_Critical,Alert reset - issue detected as resolved by Orion.,network device _memory utilization_critical
INC0146551,3 - Moderate,Network Device _Memory utilization_Critical,Alert reset - issue detected as resolved by Orion.,network device _memory utilization_critical
