num,ptio,summ,notes,Cleaned_Column
INC0148931,2 - High, NODE ALERT: ITEST2.WESCOHQ.COM is Down,"Hello all,





Web instances are working fine and CPU utilization is normal after restart .



QC passed successfully. I am resolving the incident now.



Please reopen the incident if further assistance is needed





Regards,



Athira kumar","hello all





web instances are working fine and cpu utilization is normal after restart 



qc passed successfully i am resolving the incident now



please reopen the incident if further assistance is needed





regards



athira kumar"
INC0148933,3 - Moderate,Warning Alert: Memory Utilization on AUS-BIPRD-PUB01 is : 97 %,"Node Name: AUS-BIPRD-PUB01
IP address: 192.168.11.17

Severity: Normal

Current memory utilization : 69 % 

Free Memory Available : 31 % 

Total Memory : 98.0 G

Memory Used : 67.7 G

Memory Available : 30.3 G 
","node name 
ip address 

severity normal

current memory utilization    

free memory available    

total memory   g

memory used   g

memory available   g 
"
INC0148934,3 - Moderate,Warning Alert: Memory Utilization on GBVVSSQ10 is : 95 %,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0148935,4 - Low, NODE ALERT: VALJDELOG01 has rebooted,"Hello all,





Web instances are working fine and CPU utilization is normal after restart .



QC passed successfully. I am resolving the incident now.



Please reopen the incident if further assistance is needed





Regards,



Athira kumar","hello all





web instances are working fine and cpu utilization is normal after restart 



qc passed successfully i am resolving the incident now



please reopen the incident if further assistance is needed





regards



athira kumar"
INC0148937,4 - Low, NODE ALERT: DEVJDEJAS2 has rebooted,"Hello all,





Web instances are working fine and CPU utilization is normal after restart .



QC passed successfully. I am resolving the incident now.



Please reopen the incident if further assistance is needed





Regards,



Athira kumar","hello all





web instances are working fine and cpu utilization is normal after restart 



qc passed successfully i am resolving the incident now



please reopen the incident if further assistance is needed





regards



athira kumar"
INC0148940,3 - Moderate,TIER 3 - Critical Device Down: US-KEN-891-HXL-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0148941,2 - High,Alert: CPU Utilization on GBVVSDV0 is Critical	,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0148946,3 - Moderate,Warning Alert: Memory Utilization on AUS-BIPRD-PUB01 is : 96 %,Alert reset - issue detected as resolved by Orion,alert reset  issue detected as resolved by orion
INC0148947,2 - High,Alert: CPU Utilization on secprd-tenable01.haasgroupintl.com is Critical,CPU utilization is normal now. Reset email generated.,cpu utilization is normal now reset email generated
INC0148948,2 - High,Alert: CPU Utilization on secprd-tenable03.haasgroupintl.com is Critical,"CPU utilization is normal now, reset email generated",cpu utilization is normal now reset email generated
INC0148949,2 - High,Alert: CPU Utilization on secprd-tenable02.haasgroupintl.com is Critical,Now the utilization is normal,now the utilization is normal
INC0148950,3 - Moderate,TIER 3 - Critical Device Down: SA-TAI-C1113-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0148952,2 - High,Critical ALERT:  A Microsoft IIS component  on GBLVSHR0 is in a current state of: Down,"Application: Microsoft IIS 

Application Component: Application Pools(Up), Sites(Up), Site Bindings Monitor(Up), Total Connection Attempts(Up), Total Logon Attempts(Up), Current Connections(Up), Current Anonymous users(Up), Current NonAnonymous Users(Up), Windows Process Activation Service(Up), World Wide Web Publishing Service(Up), Application Host Helper Service(Up), IIS Event Log Monitor(Up), Current File Cache Memory Usage(Up), Output Cache Current Memory Usage(Up), File Cache Hits %(Up), Kernel: URI Cache Hits %(Up), Metadata Cache Hits %(Up), Output Cache Current Hits %(Up), URI Cache Hits %(Up), Request Execution Time(Up), Request Wait Time(Up), Requests Queued(Up), Requests Rejected(Up), Total Connection Attempts (Default Web Site)(Up), Total Logon Attempts (Default Web Site)(Up), Current Connections (Default Web Site)(Up), Current Anonymous users (Default Web Site)(Up), Current NonAnonymous Users (Default Web Site)(Up), Total Bytes Received (Default Web Site)(Up), Total Bytes Sent (Default Web Site)(Up), Total Bytes Transferred (Default Web Site)(Up), Total Method Requests (Default Web Site)(Up), Delete Requests (Default Web Site)(Up), Get Requests (Default Web Site)(Up), Head Requests (Default Web Site)(Up), CGI Requests (Default Web Site)(Up), ISAPI Extension Requests (Default Web Site)(Up), Put Requests (Default Web Site)(Up), Post Requests (Default Web Site)(Up), Files Received (Default Web Site)(Up), Files Sent (Default Web Site)(Up), Files Transferred (Default Web Site)(Up), Locked Errors (Default Web Site)(Up), Not Found Errors (Default Web Site)(Up), HTTP Bindings Monitor (Default Web Site)(Up), Site Directory Info Monitor (Default Web Site)(Up), Site Log Directory Monitor (Default Web Site)(Up), Total Connection Attempts (IdentityServerTest)(Up), Total Logon Attempts (IdentityServerTest)(Up), Current Connections (IdentityServerTest)(Up), Current Anonymous users (IdentityServerTest)(Up), Current NonAnonymous Users (IdentityServerTest)(Up), Total Bytes Received (IdentityServerTest)(Up), Total Bytes Sent (IdentityServerTest)(Up), Total Bytes Transferred (IdentityServerTest)(Up), Total Method Requests (IdentityServerTest)(Up), Delete Requests (IdentityServerTest)(Up), Get Requests (IdentityServerTest)(Up), Head Requests (IdentityServerTest)(Up), CGI Requests (IdentityServerTest)(Up), ISAPI Extension Requests (IdentityServerTest)(Up), Put Requests (IdentityServerTest)(Up), Post Requests (IdentityServerTest)(Up), Files Received (IdentityServerTest)(Up), Files Sent (IdentityServerTest)(Up), Files Transferred (IdentityServerTest)(Up), Locked Errors (IdentityServerTest)(Up), Not Found Errors (IdentityServerTest)(Up), HTTPS Bindings Monitor (IdentityServerTest)(Up), Site Directory Info Monitor (IdentityServerTest)(Up), Site Log Directory Monitor (IdentityServerTest)(Up), SSL Certificate Monitor (IdentityServerTest)(Up), Worker Process Statistic Monitor (DefaultAppPool)(Up), Active Requests (DefaultAppPool)(Up), Requests / Sec (DefaultAppPool)(Up), Active Threads Count (DefaultAppPool)(Up), Current Worker Processes (DefaultAppPool)(Up), Recent Worker Process Failures (DefaultAppPool)(Up), Total Application Pool Recycles (DefaultAppPool)(Up), Total Worker Process Failures (DefaultAppPool)(Up), Total Worker Process Ping Failures (DefaultAppPool)(Up), Total Worker Process Shutdown Failures (DefaultAppPool)(Up), Total Worker Process Startup Failures (DefaultAppPool)(Up), Current File Cache Memory Usage (DefaultAppPool)(Up), Maximum File Cache Memory Usage (DefaultAppPool)(Up), Output Cache Current Memory Usage (DefaultAppPool)(Up), File Cache Hits (DefaultAppPool)(Up), File Cache Misses (DefaultAppPool)(Up), Metadata Cache Hits (DefaultAppPool)(Up), Metadata Cache Misses (DefaultAppPool)(Up), Output Cache Total Hits (DefaultAppPool)(Up), Output Cache Total Misses (DefaultAppPool)(Up), URI Cache Hits (DefaultAppPool)(Up), URI Cache Misses (DefaultAppPool)(Up), Worker Process Statistic Monitor (IdentityServerTest)(Up), Active Requests (IdentityServerTest)(Up), Requests / Sec (IdentityServerTest)(Up), Active Threads Count (IdentityServerTest)(Up), Current Worker Processes (IdentityServerTest)(Up), Recent Worker Process Failures (IdentityServerTest)(Up), Total Application Pool Recycles (IdentityServerTest)(Up), Total Worker Process Failures (IdentityServerTest)(Up), Total Worker Process Ping Failures (IdentityServerTest)(Up), Total Worker Process Shutdown Failures (IdentityServerTest)(Up), Total Worker Process Startup Failures (IdentityServerTest)(Up), Current File Cache Memory Usage (IdentityServerTest)(Up), Maximum File Cache Memory Usage (IdentityServerTest)(Up), Output Cache Current Memory Usage (IdentityServerTest)(Up), File Cache Hits (IdentityServerTest)(Up), File Cache Misses (IdentityServerTest)(Up), Metadata Cache Hits (IdentityServerTest)(Up), Metadata Cache Misses (IdentityServerTest)(Up), Output Cache Total Hits (IdentityServerTest)(Up), Output Cache Total Misses (IdentityServerTest)(Up), URI Cache Hits (IdentityServerTest)(Up), URI Cache Misses (IdentityServerTest)(Up), Total Connection Attempts (IdentityServer)(Up), Total Logon Attempts (IdentityServer)(Up), Current Connections (IdentityServer)(Up), Current Anonymous users (IdentityServer)(Up), Current NonAnonymous Users (IdentityServer)(Up), Total Bytes Received (IdentityServer)(Up), Total Bytes Sent (IdentityServer)(Up), Total Bytes Transferred (IdentityServer)(Up), Total Method Requests (IdentityServer)(Up), Delete Requests (IdentityServer)(Up), Get Requests (IdentityServer)(Up), Head Requests (IdentityServer)(Up), CGI Requests (IdentityServer)(Up), ISAPI Extension Requests (IdentityServer)(Up), Put Requests (IdentityServer)(Up), Post Requests (IdentityServer)(Up), Files Received (IdentityServer)(Up), Files Sent (IdentityServer)(Up), Files Transferred (IdentityServer)(Up), Locked Errors (IdentityServer)(Up), Not Found Errors (IdentityServer)(Up), HTTPS Bindings Monitor (IdentityServer)(Up), Site Directory Info Monitor (IdentityServer)(Up), Site Log Directory Monitor (IdentityServer)(Up), SSL Certificate Monitor (IdentityServer)(Up), Worker Process Statistic Monitor (IdentityServer)(Up), Active Requests (IdentityServer)(Up), Requests / Sec (IdentityServer)(Up), Active Threads Count (IdentityServer)(Up), Current Worker Processes (IdentityServer)(Up), Recent Worker Process Failures (IdentityServer)(Up), Total Application Pool Recycles (IdentityServer)(Up), Total Worker Process Failures (IdentityServer)(Up), Total Worker Process Ping Failures (IdentityServer)(Up), Total Worker Process Shutdown Failures (IdentityServer)(Up), Total Worker Process Startup Failures (IdentityServer)(Up), Current File Cache Memory Usage (IdentityServer)(Up), Maximum File Cache Memory Usage (IdentityServer)(Up), Output Cache Current Memory Usage (IdentityServer)(Up), File Cache Hits (IdentityServer)(Up), File Cache Misses (IdentityServer)(Up), Metadata Cache Hits (IdentityServer)(Up), Metadata Cache Misses (IdentityServer)(Up), Output Cache Total Hits (IdentityServer)(Up), Output Cache Total Misses (IdentityServer)(Up), URI Cache Hits (IdentityServer)(Up), URI Cache Misses (IdentityServer)(Up) 

Application State: Up

Node: GBLVSHR0

Node Description: Windows 2019 Server

IP Address: 10.52.64.156
","application microsoft iis 

application component application poolsup sitesup site bindings monitorup total connection attemptsup total logon attemptsup current connectionsup current anonymous usersup current nonanonymous usersup windows process activation serviceup world wide web publishing serviceup application host helper serviceup iis event log monitorup current file cache memory usageup output cache current memory usageup file cache hits up kernel uri cache hits up metadata cache hits up output cache current hits up uri cache hits up request execution timeup request wait timeup requests queuedup requests rejectedup total connection attempts default web siteup total logon attempts default web siteup current connections default web siteup current anonymous users default web siteup current nonanonymous users default web siteup total bytes received default web siteup total bytes sent default web siteup total bytes transferred default web siteup total method requests default web siteup delete requests default web siteup get requests default web siteup head requests default web siteup cgi requests default web siteup isapi extension requests default web siteup put requests default web siteup post requests default web siteup files received default web siteup files sent default web siteup files transferred default web siteup locked errors default web siteup not found errors default web siteup http bindings monitor default web siteup site directory info monitor default web siteup site log directory monitor default web siteup total connection attempts identityservertestup total logon attempts identityservertestup current connections identityservertestup current anonymous users identityservertestup current nonanonymous users identityservertestup total bytes received identityservertestup total bytes sent identityservertestup total bytes transferred identityservertestup total method requests identityservertestup delete requests identityservertestup get requests identityservertestup head requests identityservertestup cgi requests identityservertestup isapi extension requests identityservertestup put requests identityservertestup post requests identityservertestup files received identityservertestup files sent identityservertestup files transferred identityservertestup locked errors identityservertestup not found errors identityservertestup https bindings monitor identityservertestup site directory info monitor identityservertestup site log directory monitor identityservertestup ssl certificate monitor identityservertestup worker process statistic monitor defaultapppoolup active requests defaultapppoolup requests  sec defaultapppoolup active threads count defaultapppoolup current worker processes defaultapppoolup recent worker process failures defaultapppoolup total application pool recycles defaultapppoolup total worker process failures defaultapppoolup total worker process ping failures defaultapppoolup total worker process shutdown failures defaultapppoolup total worker process startup failures defaultapppoolup current file cache memory usage defaultapppoolup maximum file cache memory usage defaultapppoolup output cache current memory usage defaultapppoolup file cache hits defaultapppoolup file cache misses defaultapppoolup metadata cache hits defaultapppoolup metadata cache misses defaultapppoolup output cache total hits defaultapppoolup output cache total misses defaultapppoolup uri cache hits defaultapppoolup uri cache misses defaultapppoolup worker process statistic monitor identityservertestup active requests identityservertestup requests  sec identityservertestup active threads count identityservertestup current worker processes identityservertestup recent worker process failures identityservertestup total application pool recycles identityservertestup total worker process failures identityservertestup total worker process ping failures identityservertestup total worker process shutdown failures identityservertestup total worker process startup failures identityservertestup current file cache memory usage identityservertestup maximum file cache memory usage identityservertestup output cache current memory usage identityservertestup file cache hits identityservertestup file cache misses identityservertestup metadata cache hits identityservertestup metadata cache misses identityservertestup output cache total hits identityservertestup output cache total misses identityservertestup uri cache hits identityservertestup uri cache misses identityservertestup total connection attempts identityserverup total logon attempts identityserverup current connections identityserverup current anonymous users identityserverup current nonanonymous users identityserverup total bytes received identityserverup total bytes sent identityserverup total bytes transferred identityserverup total method requests identityserverup delete requests identityserverup get requests identityserverup head requests identityserverup cgi requests identityserverup isapi extension requests identityserverup put requests identityserverup post requests identityserverup files received identityserverup files sent identityserverup files transferred identityserverup locked errors identityserverup not found errors identityserverup https bindings monitor identityserverup site directory info monitor identityserverup site log directory monitor identityserverup ssl certificate monitor identityserverup worker process statistic monitor identityserverup active requests identityserverup requests  sec identityserverup active threads count identityserverup current worker processes identityserverup recent worker process failures identityserverup total application pool recycles identityserverup total worker process failures identityserverup total worker process ping failures identityserverup total worker process shutdown failures identityserverup total worker process startup failures identityserverup current file cache memory usage identityserverup maximum file cache memory usage identityserverup output cache current memory usage identityserverup file cache hits identityserverup file cache misses identityserverup metadata cache hits identityserverup metadata cache misses identityserverup output cache total hits identityserverup output cache total misses identityserverup uri cache hits identityserverup uri cache misses identityserverup 

application state up

node 

node description windows  server

ip address 
"
